"sistema_u_otro","grupo","categoria","subcategoria","total","tasa_mortalidad"
"Tumores [Neoplasias]","Tumores [neoplasias] malignos de sitios mal definidos, secundarios y de sitios no especificados","Tumor maligno secundario de otros sitios y los no especificados","TUMOR MALIGNO NO ESPECIFICADO",53,5.19838202811442
"Tumores [Neoplasias]","Tumores [neoplasias] malignos del tejido linfático, de los órganos hematopoyéticos y de tejidos afines","Leucemia de células de tipo no especificado","LEUCEMIA AGUDA CÉLULAS DE TIPO NO ESPECIFICADO",4,0.392330719102975
"Tumores [Neoplasias]","Tumores [neoplasias] malignos del tejido linfático, de los órganos hematopoyéticos y de tejidos afines","Leucemia de células de tipo no especificado","LEUCEMIA NO ESPECIFICADA",6,0.588496078654463
"Tumores [Neoplasias]","Tumores [neoplasias] malignos del tejido linfático, de los órganos hematopoyéticos y de tejidos afines","Leucemia linfoide","LEUCEMIA DE CÉLULAS VELLOSAS",1,0.0980826797757438
"Tumores [Neoplasias]","Tumores [neoplasias] malignos del tejido linfático, de los órganos hematopoyéticos y de tejidos afines","Leucemia linfoide","LEUCEMIA LINFOBLASTICA AGUDA ALL O LLA",7,0.686578758430206
"Tumores [Neoplasias]","Tumores [neoplasias] malignos del tejido linfático, de los órganos hematopoyéticos y de tejidos afines","Leucemia linfoide","LEUCEMIA LINFOCITICA CRÓNICA DE CÉLULAS DE CÉLULAS B",4,0.392330719102975
"Tumores [Neoplasias]","Tumores [neoplasias] malignos del tejido linfático, de los órganos hematopoyéticos y de tejidos afines","Leucemia mieloide","LEUCEMIA MIELOBLÁSTICA AGUDA AML O LMA",13,1.27507483708467
"Tumores [Neoplasias]","Tumores [neoplasias] malignos del tejido linfático, de los órganos hematopoyéticos y de tejidos afines","Leucemia mieloide","LEUCEMIA MIELOIDE CRÓNICA LMC BCR/ABL-POSITIVA",3,0.294248039327231
"Tumores [Neoplasias]","Tumores [neoplasias] malignos del tejido linfático, de los órganos hematopoyéticos y de tejidos afines","Leucemia mieloide","LEUCEMIA MIELOIDE SIN OTRA ESPECIFICACIÓN",1,0.0980826797757438
"Tumores [Neoplasias]","Tumores [neoplasias] malignos del tejido linfático, de los órganos hematopoyéticos y de tejidos afines","Linfoma de células T/NK maduras","LINFOMA CUTÁNEO DE CÉLULAS T NO ESPECIFICADO",1,0.0980826797757438
"Tumores [Neoplasias]","Tumores [neoplasias] malignos del tejido linfático, de los órganos hematopoyéticos y de tejidos afines","Linfoma de células T/NK maduras","LINFOMA DE CÉLULAS T PERIFÉRICO NO CLASIFICADO EN OTRA PARTE",3,0.294248039327231
"Tumores [Neoplasias]","Tumores [neoplasias] malignos del tejido linfático, de los órganos hematopoyéticos y de tejidos afines","Linfoma de Hodgkin","LINFOMA DE HODGKIN NO ESPECIFICADA",6,0.588496078654463
"Tumores [Neoplasias]","Tumores [neoplasias] malignos del tejido linfático, de los órganos hematopoyéticos y de tejidos afines","Linfoma no folicular","LINFOMA LINFOBLASTICO (DIFUSO)",2,0.196165359551488
"Tumores [Neoplasias]","Tumores [neoplasias] malignos del tejido linfático, de los órganos hematopoyéticos y de tejidos afines","Linfoma no folicular","LINFOMA NO HODGKIN NO-FOLICULAR (DIFUSO) SIN OTRA ESPECIFICACIÓN",1,0.0980826797757438
"Tumores [Neoplasias]","Tumores [neoplasias] malignos del tejido linfático, de los órganos hematopoyéticos y de tejidos afines","Linfoma no Hodgkin de otro tipo y el no especificado","LINFOMA NO HODGKIN NO ESPECIFICADO",16,1.5693228764119
"Tumores [Neoplasias]","Tumores [neoplasias] malignos del tejido linfático, de los órganos hematopoyéticos y de tejidos afines","Mieloma múltiple y tumores de células plasmáticas","MIELOMA MÚLTIPLE",29,2.84439771349657
"Tumores [Neoplasias]","Tumores [neoplasias] malignos del tejido linfático, de los órganos hematopoyéticos y de tejidos afines","Otras leucemias de tipo celular especificado","ENFERMEDAD MIELODISPLÁSICA Y MIELOPROLIFERATIVA NO CLASIFICADA",1,0.0980826797757438
"Tumores [Neoplasias]","Tumores malignos de la glándula tiroides y de otras glándulas endocrinas","Tumor maligno de la glándula suprarrenal","TUMOR MALIGNO DE LA GLÁNDULA SUPRARRENAL PARTE NO ESPECIFICADA",1,0.0980826797757438
"Tumores [Neoplasias]","Tumores malignos de la glándula tiroides y de otras glándulas endocrinas","Tumor maligno de la glándula tiroides","TUMOR MALIGNO DE LA GLÁNDULA TIROIDES",8,0.78466143820595
"Tumores [Neoplasias]","Tumores malignos de la glándula tiroides y de otras glándulas endocrinas","Tumor maligno de otras glándulas endocrinas y de estructuras afines","TUMOR MALIGNO DE LA HIPÓFISIS",1,0.0980826797757438
"Tumores [Neoplasias]","Tumores malignos de las vías urinarias","Tumor maligno de la pelvis renal","TUMOR MALIGNO DE LA PELVIS RENAL",1,0.0980826797757438
"Tumores [Neoplasias]","Tumores malignos de las vías urinarias","Tumor maligno de la vejiga urinaria","TUMOR MALIGNO DE LA VEJIGA URINARIA PARTE NO ESPECIFICADA",19,1.86357091573913
"Tumores [Neoplasias]","Tumores malignos de las vías urinarias","Tumor maligno de otros óganos urinarios y de los no especificados","TUMOR MALIGNO DE LA URETRA",1,0.0980826797757438
"Tumores [Neoplasias]","Tumores malignos de las vías urinarias","Tumor maligno del riñón, excepto de la pelvis renal","TUMOR MALIGNO DEL RIÑÓN EXCEPTO DE LA PELVIS RENAL",46,4.51180326968421
"Tumores [Neoplasias]","Tumores malignos de las vías urinarias","Tumor maligno del uréter","TUMOR MALIGNO DEL URÉTER",1,0.0980826797757438
"Tumores [Neoplasias]","Tumores malignos de los huesos y de los cartílagos articulares de los miembros","Tumor maligno de los huesos y de los cartílagos articulares de los miembros","TUMOR MALIGNO DE LOS HUESOS LARGOS DEL MIEMBRO INFERIOR",1,0.0980826797757438
"Tumores [Neoplasias]","Tumores malignos de los huesos y de los cartílagos articulares de los miembros","Tumor maligno de los huesos y de los cartílagos articulares de los miembros","TUMOR MALIGNO DEL OMOPLATO Y DE LOS HUESOS LARGOS DEL MIEMBRO SUPERIOR",1,0.0980826797757438
"Tumores [Neoplasias]","Tumores malignos de los huesos y de los cartílagos articulares de los miembros","Tumor maligno de los huesos y de los cartílagos articulares, de otros sitios y de sitios no especificados","TUMOR MALIGNO DE LA COLUMNA VERTEBRAL",1,0.0980826797757438
"Tumores [Neoplasias]","Tumores malignos de los huesos y de los cartílagos articulares de los miembros","Tumor maligno de los huesos y de los cartílagos articulares, de otros sitios y de sitios no especificados","TUMOR MALIGNO DE LOS HUESOS DE LA PELVIS SACRO Y CÓCCIX",1,0.0980826797757438
"Tumores [Neoplasias]","Tumores malignos de los huesos y de los cartílagos articulares de los miembros","Tumor maligno de los huesos y de los cartílagos articulares, de otros sitios y de sitios no especificados","TUMOR MALIGNO DE LOS HUESOS DEL CRÁNEO Y DE LA CARA",1,0.0980826797757438
"Tumores [Neoplasias]","Tumores malignos de los huesos y de los cartílagos articulares de los miembros","Tumor maligno de los huesos y de los cartílagos articulares, de otros sitios y de sitios no especificados","TUMOR MALIGNO DEL HUESO Y DEL CARTÍLAGO ARTICULAR NO ESPECIFICADO",6,0.588496078654463
"Tumores [Neoplasias]","Tumores malignos de los órganos digestivos","Tumor maligno de la unión rectosigmoidea","TUMOR MALIGNO DE LA UNIÓN RECTOSIGMOIDEA",19,1.86357091573913
"Tumores [Neoplasias]","Tumores malignos de los órganos digestivos","Tumor maligno de la vesícula biliar","TUMOR MALIGNO DE LA VESÍCULA BILIAR",100,9.80826797757438
"Tumores [Neoplasias]","Tumores malignos de los órganos digestivos","Tumor maligno de otras partes y de las no especificadas de las vías biliares","TUMOR MALIGNO DE LA AMPOLLA DE VATER",7,0.686578758430206
"Tumores [Neoplasias]","Tumores malignos de los órganos digestivos","Tumor maligno de otras partes y de las no especificadas de las vías biliares","TUMOR MALIGNO DE LAS VÍAS BILIARES EXTRAHEPATICAS",2,0.196165359551488
"Tumores [Neoplasias]","Tumores malignos de los órganos digestivos","Tumor maligno de otras partes y de las no especificadas de las vías biliares","TUMOR MALIGNO DE LAS VÍAS BILIARES PARTE NO ESPECIFICADA",20,1.96165359551488
"Tumores [Neoplasias]","Tumores malignos de los órganos digestivos","Tumor maligno de otros sitios y de los mal definidos de los órganos digestivos","TUMOR MALIGNO DE SITIOS MAL DEFINIDOS DE LOS ÓRGANOS DIGESTIVOS",6,0.588496078654463
"Tumores [Neoplasias]","Tumores malignos de los órganos digestivos","Tumor maligno de otros sitios y de los mal definidos de los órganos digestivos","TUMOR MALIGNO DEL BAZO",1,0.0980826797757438
"Tumores [Neoplasias]","Tumores malignos de los órganos digestivos","Tumor maligno de otros sitios y de los mal definidos de los órganos digestivos","TUMOR MALIGNO DEL INTESTINO PARTE NO ESPECIFICADA",1,0.0980826797757438
"Tumores [Neoplasias]","Tumores malignos de los órganos digestivos","Tumor maligno del ano y del conducto anal","LESIÓN (NEOPLASIA) DE SITIOS CONTIGUOS DEL ANO DEL CONDUCTO ANAL Y DEL RECTO",1,0.0980826797757438
"Tumores [Neoplasias]","Tumores malignos de los órganos digestivos","Tumor maligno del colon","TUMOR MALIGNO DEL CIEGO",1,0.0980826797757438
"Tumores [Neoplasias]","Tumores malignos de los órganos digestivos","Tumor maligno del colon","TUMOR MALIGNO DEL COLON ASCENDENTE",1,0.0980826797757438
"Tumores [Neoplasias]","Tumores malignos de los órganos digestivos","Tumor maligno del colon","TUMOR MALIGNO DEL COLON PARTE NO ESPECIFICADA",152,14.9085673259131
"Tumores [Neoplasias]","Tumores malignos de los órganos digestivos","Tumor maligno del colon","TUMOR MALIGNO DEL COLON SIGMOIDE",2,0.196165359551488
"Tumores [Neoplasias]","Tumores malignos de los órganos digestivos","Tumor maligno del colon","TUMOR MALIGNO DEL COLON TRANSVERSO",1,0.0980826797757438
"Tumores [Neoplasias]","Tumores malignos de los órganos digestivos","Tumor maligno del esófago","TUMOR MALIGNO DEL ESÓFAGO PARTE NO ESPECIFICADA",69,6.76770490452632
"Tumores [Neoplasias]","Tumores malignos de los órganos digestivos","Tumor maligno del esófago","TUMOR MALIGNO DEL ESÓFAGO PORCIÓN CERVICAL",1,0.0980826797757438
"Tumores [Neoplasias]","Tumores malignos de los órganos digestivos","Tumor maligno del esófago","TUMOR MALIGNO DEL TERCIO INFERIOR DEL ESÓFAGO",2,0.196165359551488
"Tumores [Neoplasias]","Tumores malignos de los órganos digestivos","Tumor maligno del estómago","TUMOR MALIGNO DE LA CURVATURA MENOR DEL ESTOMAGO SIN OTRA ESPECIFICACIÓN",1,0.0980826797757438
"Tumores [Neoplasias]","Tumores malignos de los órganos digestivos","Tumor maligno del estómago","TUMOR MALIGNO DEL CARDIAS",7,0.686578758430206
"Tumores [Neoplasias]","Tumores malignos de los órganos digestivos","Tumor maligno del estómago","TUMOR MALIGNO DEL ESTOMAGO PARTE NO ESPECIFICADA",215,21.0877761517849
"Tumores [Neoplasias]","Tumores malignos de los órganos digestivos","Tumor maligno del hígado y de las vías biliares intrahepáticas","CARCINOMA DE CÉLULAS HEPÁTICAS",42,4.11947255058124
"Tumores [Neoplasias]","Tumores malignos de los órganos digestivos","Tumor maligno del hígado y de las vías biliares intrahepáticas","CARCINOMA DE VÍAS BILIARES INTRAHEPATICAS",28,2.74631503372083
"Tumores [Neoplasias]","Tumores malignos de los órganos digestivos","Tumor maligno del hígado y de las vías biliares intrahepáticas","TUMOR MALIGNO DEL HÍGADO NO ESPECIFICADO",25,2.45206699439359
"Tumores [Neoplasias]","Tumores malignos de los órganos digestivos","Tumor maligno del intestino delgado","TUMOR MALIGNO DEL DUODENO",5,0.490413398878719
"Tumores [Neoplasias]","Tumores malignos de los órganos digestivos","Tumor maligno del intestino delgado","TUMOR MALIGNO DEL ÍLEON",1,0.0980826797757438
"Tumores [Neoplasias]","Tumores malignos de los órganos digestivos","Tumor maligno del intestino delgado","TUMOR MALIGNO DEL YEYUNO",1,0.0980826797757438
"Tumores [Neoplasias]","Tumores malignos de los órganos digestivos","Tumor maligno del páncreas","TUMOR MALIGNO DE LA CABEZA DEL PÁNCREAS",4,0.392330719102975
"Tumores [Neoplasias]","Tumores malignos de los órganos digestivos","Tumor maligno del páncreas","TUMOR MALIGNO DEL PÁNCREAS PARTE NO ESPECIFICADA",59,5.78687810676888
"Tumores [Neoplasias]","Tumores malignos de los órganos digestivos","Tumor maligno del recto","TUMOR MALIGNO DEL RECTO",49,4.80605130901144
"Tumores [Neoplasias]","Tumores malignos de los órganos genitales femeninos","Tumor maligno de la vulva","TUMOR MALIGNO DE LA VULVA PARTE NO ESPECIFICADA",5,0.490413398878719
"Tumores [Neoplasias]","Tumores malignos de los órganos genitales femeninos","Tumor maligno del cuello del útero","TUMOR MALIGNO DEL CUELLO DEL ÚTERO SIN OTRA ESPECIFICACIÓN",46,4.51180326968421
"Tumores [Neoplasias]","Tumores malignos de los órganos genitales femeninos","Tumor maligno del cuerpo del útero","TUMOR MALIGNO DEL ENDOMETRIO",14,1.37315751686041
"Tumores [Neoplasias]","Tumores malignos de los órganos genitales femeninos","Tumor maligno del ovario","TUMOR MALIGNO DEL OVARIO",42,4.11947255058124
"Tumores [Neoplasias]","Tumores malignos de los órganos genitales femeninos","Tumor maligno del útero, parte no especificada","TUMOR MALIGNO DEL ÚTERO PARTE NO ESPECIFICADA",8,0.78466143820595
"Tumores [Neoplasias]","Tumores malignos de los órganos genitales masculinos","Tumor maligno de la próstata","TUMOR MALIGNO DE LA PRÓSTATA",148,14.5162366068101
"Tumores [Neoplasias]","Tumores malignos de los órganos genitales masculinos","Tumor maligno del pene","TUMOR MALIGNO DEL PENE PARTE NO ESPECIFICADA",1,0.0980826797757438
"Tumores [Neoplasias]","Tumores malignos de los órganos genitales masculinos","Tumor maligno del testículo","TUMOR MALIGNO DEL TESTÍCULO NO ESPECIFICADO",4,0.392330719102975
"Tumores [Neoplasias]","Tumores malignos de los órganos respiratorios e intratorácicos","Tumor maligno de la laringe","TUMOR MALIGNO DE LA LARINGE PARTE NO ESPECIFICADA",6,0.588496078654463
"Tumores [Neoplasias]","Tumores malignos de los órganos respiratorios e intratorácicos","Tumor maligno de la tráquea","TUMOR MALIGNO DE LA TRÁQUEA",2,0.196165359551488
"Tumores [Neoplasias]","Tumores malignos de los órganos respiratorios e intratorácicos","Tumor maligno de los bronquios y del pulmón","LESIÓN (NEOPLASIA) DE SITIOS CONTIGUOS DE LOS BRONQUIOS Y DEL PULMÓN",2,0.196165359551488
"Tumores [Neoplasias]","Tumores malignos de los órganos respiratorios e intratorácicos","Tumor maligno de los bronquios y del pulmón","TUMOR MALIGNO DE LOS BRONQUIOS O DEL PULMÓN PARTE NO ESPECIFICADA",138,13.5354098090526
"Tumores [Neoplasias]","Tumores malignos de los órganos respiratorios e intratorácicos","Tumor maligno de los bronquios y del pulmón","TUMOR MALIGNO DEL LÓBULO INFERIOR BRONQUIO O PULMÓN",1,0.0980826797757438
"Tumores [Neoplasias]","Tumores malignos de los órganos respiratorios e intratorácicos","Tumor maligno de los senos paranasales","TUMOR MALIGNO DE SENO PARANASAL NO ESPECIFICADO",1,0.0980826797757438
"Tumores [Neoplasias]","Tumores malignos de los órganos respiratorios e intratorácicos","Tumor maligno de los senos paranasales","TUMOR MALIGNO DEL SENO ESFENOIDAL",1,0.0980826797757438
"Tumores [Neoplasias]","Tumores malignos de los órganos respiratorios e intratorácicos","Tumor maligno del corazón, del mediastino y de la pleura","TUMOR MALIGNO DE LA PLEURA",2,0.196165359551488
"Tumores [Neoplasias]","Tumores malignos de los órganos respiratorios e intratorácicos","Tumor maligno del corazón, del mediastino y de la pleura","TUMOR MALIGNO DEL MEDIASTINO PARTE NO ESPECIFICADA",3,0.294248039327231
"Tumores [Neoplasias]","Tumores malignos de los tejidos mesoteliales y de los tejidos blandos","Mesotelioma","MESOTELIOMA DE SITIO NO ESPECIFICADO",1,0.0980826797757438
"Tumores [Neoplasias]","Tumores malignos de los tejidos mesoteliales y de los tejidos blandos","Tumor maligno de otros tejidos conjuntivos y de tejidos blandos","TUMOR MALIGNO DEL TEJIDO CONJUNTIVO Y TEJIDO BLANDO DE SITIO NO ESPECIFICADO",7,0.686578758430206
"Tumores [Neoplasias]","Tumores malignos de los tejidos mesoteliales y de los tejidos blandos","Tumor maligno de otros tejidos conjuntivos y de tejidos blandos","TUMOR MALIGNO DEL TEJIDO CONJUNTIVO Y TEJIDO BLANDO DEL MIEMBRO INFERIOR INCLUIDA LA CADERA",1,0.0980826797757438
"Tumores [Neoplasias]","Tumores malignos de los tejidos mesoteliales y de los tejidos blandos","Tumor maligno de otros tejidos conjuntivos y de tejidos blandos","TUMOR MALIGNO DEL TEJIDO CONJUNTIVO Y TEJIDO BLANDO DEL MIEMBRO SUPERIOR INCLUIDO EL HOMBRO",2,0.196165359551488
"Tumores [Neoplasias]","Tumores malignos de los tejidos mesoteliales y de los tejidos blandos","Tumor maligno del peritoneo y del retroperitoneo","TUMOR MALIGNO DEL PERITONEO SIN OTRA ESPECIFICACIÓN",2,0.196165359551488
"Tumores [Neoplasias]","Tumores malignos de los tejidos mesoteliales y de los tejidos blandos","Tumor maligno del peritoneo y del retroperitoneo","TUMOR MALIGNO DEL RETROPERITONEO",3,0.294248039327231
"Tumores [Neoplasias]","Tumores malignos del labio, de la cavidad bucal y de la faringe","Tumor maligno de la glándula parótida","TUMOR MALIGNO DE LA GLÁNDULA PARÓTIDA",2,0.196165359551488
"Tumores [Neoplasias]","Tumores malignos del labio, de la cavidad bucal y de la faringe","Tumor maligno de la hipofaringe","TUMOR MALIGNO DE LA HIPOFARINGE PARTE NO ESPECIFICADA",3,0.294248039327231
"Tumores [Neoplasias]","Tumores malignos del labio, de la cavidad bucal y de la faringe","Tumor maligno de la orofaringe","TUMOR MALIGNO DE LA OROFARINGE PARTE NO ESPECIFICADA",1,0.0980826797757438
"Tumores [Neoplasias]","Tumores malignos del labio, de la cavidad bucal y de la faringe","Tumor maligno de otras glándulas salivales mayores y de las no especificadas","TUMOR MALIGNO DE GLÁNDULA SALIVAL MAYOR NO ESPECIFICADA",1,0.0980826797757438
"Tumores [Neoplasias]","Tumores malignos del labio, de la cavidad bucal y de la faringe","Tumor maligno de otras partes y de las no especificadas de la boca","TUMOR MALIGNO DE LA BOCA PARTE NO ESPECIFICADA",1,0.0980826797757438
"Tumores [Neoplasias]","Tumores malignos del labio, de la cavidad bucal y de la faringe","Tumor maligno de otras partes y de las no especificadas de la lengua","TUMOR MALIGNO DE LA LENGUA PARTE NO ESPECIFICADA",1,0.0980826797757438
"Tumores [Neoplasias]","Tumores malignos del labio, de la cavidad bucal y de la faringe","Tumor maligno del piso de la boca","TUMOR MALIGNO DEL PISO DE LA BOCA PARTE NO ESPECIFICADA",1,0.0980826797757438
"Tumores [Neoplasias]","Tumores malignos del ojo, del encéfalo y de otras partes del sistema nervioso central","Tumor maligno de la médula espinal, de los nervios craneales y de otras partes del sistema nervioso central","TUMOR MALIGNO DE LA MEDULA ESPINAL",1,0.0980826797757438
"Tumores [Neoplasias]","Tumores malignos del ojo, del encéfalo y de otras partes del sistema nervioso central","Tumor maligno de las meninges","TUMOR MALIGNO DE LAS MENINGES PARTE NO ESPECIFICADA",1,0.0980826797757438
"Tumores [Neoplasias]","Tumores malignos del ojo, del encéfalo y de otras partes del sistema nervioso central","Tumor maligno del encéfalo","TUMOR MALIGNO DEL CEREBRO EXCEPTO LÓBULOS Y VENTRÍCULOS",10,0.980826797757438
"Tumores [Neoplasias]","Tumores malignos del ojo, del encéfalo y de otras partes del sistema nervioso central","Tumor maligno del encéfalo","TUMOR MALIGNO DEL ENCÉFALO PARTE NO ESPECIFICADA",13,1.27507483708467
"Tumores [Neoplasias]","Tumores malignos del ojo, del encéfalo y de otras partes del sistema nervioso central","Tumor maligno del encéfalo","TUMOR MALIGNO DEL LÓBULO FRONTAL",2,0.196165359551488
